Name,Image URL,Product URL,Price,Manufacturer,Part #,Capacity,Price / GB,Type,Cache,Form Factor,Interface,NVME,,
TEAMGROUP MP44,//cdna.pcpartpicker.com/static/forever/images/product/0a062de2f0bb9f35d7001c16e9cb3a49.256p.jpg,https://pcpartpicker.com/product/DN6NnQ/teamgroup-mp44-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-tm8fpw002t0c101,$123.99 ,"
TEAMGROUP
",TM8FPW002T0C101,"
2 TB
","
$0.062
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Corsair MP600 CORE XT,//cdna.pcpartpicker.com/static/forever/images/product/72ef56a7a1e4daa2e550a57f9abcc9f1.256p.jpg,https://pcpartpicker.com/product/Tn7scf/corsair-mp600-core-xt-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-cssd-f1000gbmp600cxt,$77.98 ,"
Corsair
",CSSD-F1000GBMP600CXT,"
1 TB
","
$0.078
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Seagate SuperSpeed HDD,//cdna.pcpartpicker.com/static/forever/images/product/a0ef92b25c25a567557dbae1cb3ebed0.256p.jpg,https://pcpartpicker.com/product/vhCwrH/seagate-internal-hard-drive-stbd1000400,,"
Seagate
",STBD1000400,"
1 TB
",N/A,"
Hybrid
","
64 MB
","
2.5",,,,
TEAMGROUP MP44,//cdna.pcpartpicker.com/static/forever/images/product/e6f690b84c15d5854933edd262dc77c0.256p.jpg,https://pcpartpicker.com/product/CVWJ7P/teamgroup-mp44-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-tm8fpw004t0c101,$259.99 ,"
TEAMGROUP
",TM8FPW004T0C101,"
4 TB
","
$0.065
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/84d21e519b342daa8e8d2326b7c89e19.256p.jpg,https://pcpartpicker.com/product/9wVmP6/western-digital-wd-blue-4-tb-35-5400rpm-internal-hard-drive-wd40ezaz,$72.99 ,"
Western Digital
",WD40EZAZ,"
4 TB
","
$0.018
","
5400 RPM
","
256 MB
","
3.5",,,,
TEAMGROUP T-Force Vulcan Z,https://m.media-amazon.com/images/I/41E+Trk+fdL.jpg,https://pcpartpicker.com/product/Fqt9TW/teamgroup-t-force-vulcan-z-2-tb-25-solid-state-drive-t253tz002t0c101,$96.99 ,"
TEAMGROUP
",T253TZ002T0C101,"
2 TB
","
$0.048
","
SSD
",N/A,"
2.5",,,,
Solidigm P41 Plus,//cdna.pcpartpicker.com/static/forever/images/product/aafcbf420443bb76cfe6a8c174f447db.256p.jpg,https://pcpartpicker.com/product/RqTp99/solidigm-p41-plus-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ssdpfknu020tzx1,$117.99 ,"
Solidigm
",SSDPFKNU020TZX1,"
2 TB
","
$0.059
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
ADATA XPG GAMMIX S70 Blade,//cdna.pcpartpicker.com/static/forever/images/product/5a1578f5dbff7c6c5b2a6a29663d3293.256p.jpg,https://pcpartpicker.com/product/gvvdnQ/adata-xpg-gammix-s70-blade-1-tb-m2-2280-nvme-solid-state-drive-agammixs70b-1t-cs,$99.99 ,"
ADATA
",AGAMMIXS70B-1T-CS,"
1 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Corsair Neutron XTi,//cdna.pcpartpicker.com/static/forever/images/product/48c0489c6bddd74b0926565d81b64e8f.256p.jpg,https://pcpartpicker.com/product/GqRFf7/corsair-neutron-xti-19pb-25-solid-state-drive-cssd-n1920gbxti,,"
Corsair
",CSSD-N1920GBXTI,"
1.92 TB
",N/A,"
SSD
",N/A,"
2.5",,,,
Kingston Fury Renegade,//cdna.pcpartpicker.com/static/forever/images/product/4a39091cc852e56b16b02febdadeb3a7.256p.jpg,https://pcpartpicker.com/product/QxkWGX/kingston-fury-renegade-1-tb-m2-2280-nvme-solid-state-drive-sfyrs1000g,$99.80 ,"
Kingston
",SFYRS/1000G,"
1 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Toshiba MK3276GSX,/static/forever/img/no-image.png,https://pcpartpicker.com/product/skMFf7/toshiba-internal-hard-drive-mk3276gsx,$12.99 ,"
Toshiba
",MK3276GSX,"
320 GB
","
$0.041
","
5400 RPM
","
8 MB
","
2.5",,,,
Patriot Burst Elite,//cdna.pcpartpicker.com/static/forever/images/product/a54889ce4a2388399cf0cf168f61efaf.256p.jpg,https://pcpartpicker.com/product/tWcG3C/patriot-burst-elite-120-gb-25-solid-state-drive-pbe120gs25ssdr,$13.99 ,"
Patriot
",PBE120GS25SSDR,"
120 GB
","
$0.117
","
SSD
",N/A,"
2.5",,,,
Seagate Exos X18,//cdna.pcpartpicker.com/static/forever/images/product/0c3a3cafcf64edf04ee4b379dafa46ee.256p.jpg,https://pcpartpicker.com/product/xtvqqs/seagate-exos-enterprise-x18-18-tb-35-7200rpm-internal-hard-drive-st18000nm000j,$269.99 ,"
Seagate
",ST18000NM000J,"
18 TB
","
$0.015
","
7200 RPM
","
256 MB
","
3.5",,,,
TEAMGROUP MS30,//cdna.pcpartpicker.com/static/forever/images/product/6c56efb792800668ebdf88501040055a.256p.jpg,https://pcpartpicker.com/product/XZhKHx/team-ms30-1-tb-m2-2280-solid-state-drive-tm8ps7001t0c101,$58.99 ,"
TEAMGROUP
",TM8PS7001T0C101,"
1 TB
","
$0.059
","
SSD
",N/A,"
M.2-2280
","
M.2 SATA
",No,,
Seagate BarraCuda,https://m.media-amazon.com/images/I/51EI9OmbbjL.jpg,https://pcpartpicker.com/product/CbL7YJ/seagate-barracuda-2tb-35-7200rpm-internal-hard-drive-st2000dm006,$64.37 ,"
Seagate
",ST2000DM006,"
2 TB
","
$0.032
","
7200 RPM
","
64 MB
","
3.5",,,,
ADATA XPG GAMMIX S70 Blade,//cdna.pcpartpicker.com/static/forever/images/product/2d68868977b8e25a495b4ab90039f57e.256p.jpg,https://pcpartpicker.com/product/qCqPxr/adata-xpg-gammix-s70-blade-2-tb-m2-2280-nvme-solid-state-drive-agammixs70b-2t-cs,$149.99 ,"
ADATA
",AGAMMIXS70B-2T-CS,"
2 TB
","
$0.075
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Samsung 990 Pro w/Heatsink,//cdna.pcpartpicker.com/static/forever/images/product/a2988cd0655c6c7d2dedf7cd4b84bf70.256p.jpg,https://pcpartpicker.com/product/9c2WGX/samsung-990-pro-wheatsink-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-mz-v9p1t0cw,$119.99 ,"
Samsung
","MZ-V9P1T0CW, MZ-V9P1T0GW","
1 TB
","
$0.120
","
SSD
","
1024 MB
","
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
SK Hynix Platinum P41,https://m.media-amazon.com/images/I/31TAUSyRkcL.jpg,https://pcpartpicker.com/product/sw2WGX/sk-hynix-platinum-p41-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-shpp41-1000gm-2,$104.99 ,"
SK Hynix
",SHPP41-1000GM-2,"
1 TB
","
$0.105
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Western Digital Blue,//cdna.pcpartpicker.com/static/forever/images/product/a3b09866e3716566572bf9a13792cc85.256p.jpg,https://pcpartpicker.com/product/GTCD4D/western-digital-blue-1tb-25-solid-state-drive-wds100t2b0a,$122.00 ,"
Western Digital
",WDS100T2B0A,"
1 TB
","
$0.122
","
SSD
",N/A,"
2.5",,,,
Samsung 860 Evo,https://images-fe.ssl-images-amazon.com/images/I/41OjTbk9jlL.jpg,https://pcpartpicker.com/product/6yKcCJ/samsung-860-evo-500gb-25-solid-state-drive-mz-76e500bam,$99.23 ,"
Samsung
","MZ-76E500B/AM, MZ-76E500B/EU, MZ-76E500BW","
500 GB
","
$0.198
","
SSD
","
512 MB
","
2.5",,,,
Seagate Surveillance HDD,https://images-na.ssl-images-amazon.com/images/I/51AU01FNRaL.jpg,https://pcpartpicker.com/product/hJx9TW/seagate-internal-hard-drive-st1000vx001,$72.00 ,"
Seagate
",ST1000VX001,"
1 TB
","
$0.072
","
5400 RPM
","
64 MB
","
3.5",,,,
Seagate Barracuda Compute,//cdna.pcpartpicker.com/static/forever/images/product/3101c0da7b14f0ce46f724813d1f1be2.256p.jpg,https://pcpartpicker.com/product/2ycG3C/seagate-barracuda-compute-8-tb-35-5400rpm-internal-hard-drive-st8000dm004,$121.42 ,"
Seagate
",ST8000DM004,"
8 TB
","
$0.015
","
5400 RPM
","
256 MB
","
3.5",,,,
Samsung 970 Evo,//cdna.pcpartpicker.com/static/forever/images/product/09a31f32abb3daaf5ed9b849bd60e675.256p.jpg,https://pcpartpicker.com/product/JLdxFT/samsung-970-evo-10tb-m2-2280-solid-state-drive-mz-v7e1t0baw,,"
Samsung
","MZ-V7E1T0BW, MZ-V7E1T0B/AM","
1 TB
","
$0.149
","
SSD
","
1024 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Kingston NV2,//cdna.pcpartpicker.com/static/forever/images/product/88465a661616c15f4525d52bd9e0df78.256p.jpg,https://pcpartpicker.com/product/CKpQzy/kingston-nv2-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-snv2s4000g,$250.00 ,"
Kingston
",SNV2S/4000G,"
4 TB
","
$0.062
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Samsung 850 Evo,//cdna.pcpartpicker.com/static/forever/images/product/930e4d402f4ccd5f168e702e4b73b762.256p.jpg,https://pcpartpicker.com/product/3kL7YJ/samsung-internal-hard-drive-mz75e250bam,,"
Samsung
","MZ-75E250B/AM, MZ-75E250B/EU, MZ-75E250BW/EU, MZ-75E250BW","
250 GB
",N/A,"
SSD
",N/A,"
2.5",,,,
Sabrent Rocket 4.0,https://m.media-amazon.com/images/I/413arpEb7NL.jpg,https://pcpartpicker.com/product/fVYQzy/sabrent-rocket-40-1-tb-m2-2280-solid-state-drive-sb-rocket-nvme4-1tb,$99.99 ,"
Sabrent
",SB-ROCKET-NVMe4-1TB,"
1 TB
","
$0.100
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
TEAMGROUP MP34,//cdna.pcpartpicker.com/static/forever/images/product/bb4f2852e3f127d0c0165ab309427252.256p.jpg,https://pcpartpicker.com/product/FZWzK8/teamgroup-mp34-4-tb-m2-2280-nvme-solid-state-drive-tm8fp4004t0c101,$225.99 ,"
TEAMGROUP
",TM8FP4004T0C101,"
4 TB
","
$0.056
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Crucial MX500,//cdna.pcpartpicker.com/static/forever/images/product/33047df923592f0f8f135de206574941.256p.jpg,https://pcpartpicker.com/product/p7nypg/crucial-mx500-4-tb-25-solid-state-drive-ct4000mx500ssd1,$273.99 ,"
Crucial
",CT4000MX500SSD1,"
4 TB
","
$0.068
","
SSD
",N/A,"
2.5",,,,
KingSpec XG7000,https://m.media-amazon.com/images/I/31Ny8VnuAKL.jpg,https://pcpartpicker.com/product/Dgqrxr/kingspec-xg7000-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-xg-7000-2tb,$127.99 ,"
KingSpec
",XG 7000-2TB,"
2 TB
","
$0.064
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Crucial P5 Plus,//cdna.pcpartpicker.com/static/forever/images/product/43c2b68eaed9cd66fa6d7d71ee8e2756.256p.jpg,https://pcpartpicker.com/product/9XM48d/crucial-p5-plus-500-gb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ct500p5pssd8,$91.95 ,"
Crucial
",CT500P5PSSD8,"
500 GB
","
$0.184
","
SSD
","
1024 MB
","
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Samsung 870 Evo,//cdna.pcpartpicker.com/static/forever/images/product/2c576ecaedba7428ac231ac4f1e12a4d.256p.jpg,https://pcpartpicker.com/product/VZ4BD3/samsung-870-evo-250-gb-25-solid-state-drive-mz-77e250bam,$30.98 ,"
Samsung
","MZ-77E250B/AM, MZ-77E250B/EU, MZ-77E250BW","
250 GB
","
$0.124
","
SSD
","
512 MB
","
2.5",,,,
ADATA Legend 800,//cdna.pcpartpicker.com/static/forever/images/product/9e7a250a3aa568063b40f67f2aeecf9f.256p.jpg,https://pcpartpicker.com/product/2GXV3C/adata-legend-800-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aleg-800-1000gcs,$76.41 ,"
ADATA
",ALEG-800-1000GCS,"
1 TB
","
$0.076
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Crucial BX500,//cdna.pcpartpicker.com/static/forever/images/product/5199ded1c4bfb5c37bc41c5065650198.256p.jpg,https://pcpartpicker.com/product/Gb2bt6/crucial-bx500-2-tb-25-solid-state-drive-ct2000bx500ssd1,$124.99 ,"
Crucial
",CT2000BX500SSD1,"
2 TB
","
$0.062
","
SSD
",N/A,"
2.5",,,,
Seagate FireCuda,//cdna.pcpartpicker.com/static/forever/images/product/ccd82edeee44f816d38318ef13ae185a.256p.jpg,https://pcpartpicker.com/product/PfcG3C/seagate-firecuda-8-tb-35-7200rpm-internal-hard-drive-st8000dx001,$235.98 ,"
Seagate
",ST8000DX001,"
8 TB
","
$0.029
","
7200 RPM
","
256 MB
","
3.5",,,,
ADATA Legend 800,//cdna.pcpartpicker.com/static/forever/images/product/ac08cb11cbb317cac3805442bffdd8d0.256p.jpg,https://pcpartpicker.com/product/bzyH99/adata-legend-800-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-aleg-800-2000gcs,$108.99 ,"
ADATA
",ALEG-800-2000GCS,"
2 TB
","
$0.054
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Klevv CRAS C910,https://m.media-amazon.com/images/I/31dtu8k-RkL.jpg,https://pcpartpicker.com/product/99RwrH/klevv-cras-c910-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-k01tbm2sp0-c91,$64.98 ,"
Klevv
",K01TBM2SP0-C91,"
1 TB
","
$0.065
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Solidigm P44 Pro,//cdna.pcpartpicker.com/static/forever/images/product/ddce2014fa19c3ecc4cc5e2194e06cd5.256p.jpg,https://pcpartpicker.com/product/vrTp99/solidigm-p44-pro-1-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-ssdpfkkw010x7x1,$87.99 ,"
Solidigm
",SSDPFKKW010X7X1,"
1 TB
","
$0.088
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Klevv CRAS C710,https://m.media-amazon.com/images/I/31ejalpJXpL.jpg,https://pcpartpicker.com/product/nJwypg/klevv-cras-c710-1-tb-m2-2280-nvme-solid-state-drive-k01tbm2sp0-c71,$59.99 ,"
Klevv
",K01TBM2SP0-C71,"
1 TB
","
$0.060
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Samsung 970 Evo,//cdna.pcpartpicker.com/static/forever/images/product/09a31f32abb3daaf5ed9b849bd60e675.256p.jpg,https://pcpartpicker.com/product/P4ZFf7/samsung-970-evo-500gb-m2-2280-solid-state-drive-mz-v7e500bw,$96.03 ,"
Samsung
",MZ-V7E500BW,"
500 GB
","
$0.192
","
SSD
","
512 MB
","
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
FanXiang S500 Pro,https://m.media-amazon.com/images/I/41EAEOBeugL.jpg,https://pcpartpicker.com/product/rbxxFT/fanxiang-s500-pro-1-tb-m2-2280-pcie-30-x4-nvme-solid-state-drive-s500-pro-1tb-m2-ssd,$64.98 ,"
FanXiang
",S500 Pro - 1TB - M.2 SSD,"
1 TB
","
$0.065
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
TEAMGROUP MP33,//cdna.pcpartpicker.com/static/forever/images/product/567dfd409067c0a10aa67fc3c720c46d.256p.jpg,https://pcpartpicker.com/product/zZJmP6/team-mp33-256-gb-m2-2280-nvme-solid-state-drive-tm8fp6256g0c101,$25.99 ,"
TEAMGROUP
",TM8FP6256G0C101,"
256 GB
","
$0.102
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
TEAMGROUP T-Force Vulcan Z,//cdna.pcpartpicker.com/static/forever/images/product/cdef80d378b1ec2bf07dff0b42837897.256p.jpg,https://pcpartpicker.com/product/vP4Ycf/teamgroup-t-force-vulcan-z-240-gb-25-solid-state-drive-t253tz240g0c101,$17.98 ,"
TEAMGROUP
",T253TZ240G0C101,"
240 GB
","
$0.075
","
SSD
",N/A,"
2.5",,,,
Silicon Power P34A60,//cdna.pcpartpicker.com/static/forever/images/product/229130faab065e7908c58fd694f78e1a.256p.jpg,https://pcpartpicker.com/product/94gQzy/silicon-power-p34a60-512-gb-m2-2280-nvme-solid-state-drive-sp512gbp34a60m28,$37.99 ,"
Silicon Power
",SP512GBP34A60M28,"
512 GB
","
$0.074
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
TEAMGROUP T-Force Cardea Z44L,//cdna.pcpartpicker.com/static/forever/images/product/eecbdd8aac6a11b6518a94fd1117ae39.256p.jpg,https://pcpartpicker.com/product/8BRYcf/team-t-force-cardea-z44l-1-tb-m2-2280-nvme-solid-state-drive-tm8fpl001t0c127,,"
TEAMGROUP
",TM8FPL001T0C127,"
1 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Patriot P210,//cdna.pcpartpicker.com/static/forever/images/product/16a874fab25ee5fce77a4c202648fb1c.256p.jpg,https://pcpartpicker.com/product/KRDkcf/patriot-p210-1-tb-25-solid-state-drive-p210s1tb25,$52.99 ,"
Patriot
",P210S1TB25,"
1 TB
","
$0.053
","
SSD
",N/A,"
2.5",,,,
Western Digital AV-GP,https://m.media-amazon.com/images/I/51CFArlGE1L.jpg,https://pcpartpicker.com/product/Bwbp99/western-digital-internal-hard-drive-wd5000avds,,"
Western Digital
",WD5000AVDS,"
500 GB
",N/A,"
5400 RPM
","
32 MB
","
3.5",,,,
Kingston DC1500M,//cdna.pcpartpicker.com/static/forever/images/product/9465e3e375c53466f85ae17bb0b3b6db.256p.jpg,https://pcpartpicker.com/product/9FrRsY/kingston-dc1500m-768-tb-25-solid-state-drive-sedc1500m7680g,,"
Kingston
",SEDC1500M7680G,"
7.68 TB
",N/A,"
SSD
",N/A,"
2.5",,,,
Mushkin ELEMENT,//cdna.pcpartpicker.com/static/forever/images/product/f015ae32ae351aea4c4f9d8f7295a363.256p.jpg,https://pcpartpicker.com/product/6sJp99/mushkin-element-4-tb-25-solid-state-drive-mknssdel4tb,$383.60 ,"
Mushkin
",MKNSSDEL4TB,"
4 TB
","
$0.096
","
SSD
",N/A,"
2.5",,,,
HP S700 Pro,https://m.media-amazon.com/images/I/31oKnglxGJL.jpg,https://pcpartpicker.com/product/ZsD7YJ/hp-s700-pro-1-tb-25-solid-state-drive-2lu81aaabl,$79.98 ,"
HP
",2LU81AA#ABL,"
1 TB
","
$0.080
","
SSD
",N/A,"
2.5",,,,
Nextorage G-Series LE,//cdna.pcpartpicker.com/static/forever/images/product/ee7987821250a92f8cc8cbb6bf4701b8.256p.jpg,https://pcpartpicker.com/product/wqZXsY/nextorage-g-series-le-2-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-nn4le-2tb2cngne-sym,$126.99 ,"
Nextorage
",NN4LE-2TB2CN/GNE SYM,"
2 TB
","
$0.063
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Kingston SSDNOW DC500M,//cdna.pcpartpicker.com/static/forever/images/product/6c4cac61925607a26367ecbbf82e94d8.256p.jpg,https://pcpartpicker.com/product/xKpmP6/kingston-ssdnow-dc500m-960-gb-25-solid-state-drive-sedc500m960g,$139.99 ,"
Kingston
",SEDC500M/960G,"
960 GB
","
$0.146
","
SSD
",N/A,"
2.5",,,,
Transcend TS240GSSD220S,//cdna.pcpartpicker.com/static/forever/images/product/b957462f497d02e611181c311f549124.256p.jpg,https://pcpartpicker.com/product/tWyxFT/transcend-240gb-25-solid-state-drive-ts240gssd220s,$35.46 ,"
Transcend
",TS240GSSD220S,"
240 GB
","
$0.148
","
SSD
",N/A,"
2.5",,,,
Corsair MP400,https://m.media-amazon.com/images/I/2121KKRefXL.jpg,https://pcpartpicker.com/product/pFPQzy/corsair-mp400-2-tb-m2-2280-nvme-solid-state-drive-cssd-f2000gbmp400r2,$293.89 ,"
Corsair
",CSSD-F2000GBMP400R2,"
2 TB
","
$0.147
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
Intel D3-S4520,//cdna.pcpartpicker.com/static/forever/images/product/976fa437992fe0a2d8b55f1152516c77.256p.jpg,https://pcpartpicker.com/product/PwpzK8/intel-d3-s4520-960-gb-25-solid-state-drive-ssdsc2kb960gz01,$184.95 ,"
Intel
",SSDSC2KB960GZ01,"
960 GB
","
$0.193
","
SSD
",N/A,"
2.5",,,,
VisionTek DLX3,//cdna.pcpartpicker.com/static/forever/images/product/a18a1df802423bb26842201464f5a1c9.256p.jpg,https://pcpartpicker.com/product/WrvD4D/visiontek-dlx3-256-gb-m2-2280-pcie-30-x4-nvme-solid-state-drive-901554,$35.17 ,"
VisionTek
",901554,"
256 GB
","
$0.137
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 3.0 X4
",No,,
KingSpec XG7000 PRO,//cdna.pcpartpicker.com/static/forever/images/product/114f98651e365a6c647c07bd6b452e9f.256p.jpg,https://pcpartpicker.com/product/dVbRsY/kingspec-xg7000-pro-4-tb-m2-2280-pcie-40-x4-nvme-solid-state-drive-xg-7000-pro-4tb,,"
KingSpec
",XG 7000 PRO-4TB,"
4 TB
",N/A,"
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Transcend TS480GSSD220S,//cdna.pcpartpicker.com/static/forever/images/product/4b84b3847bcd3802cfbe2a27d2a5f402.256p.jpg,https://pcpartpicker.com/product/yHnG3C/transcend-480gb-25-solid-state-drive-ts480gssd220s,$52.22 ,"
Transcend
",TS480GSSD220S,"
480 GB
","
$0.109
","
SSD
",N/A,"
2.5",,,,
Toshiba X300,//cdna.pcpartpicker.com/static/forever/images/product/ca85e2c0a72a1b88ee7d9722168c0aea.256p.jpg,https://pcpartpicker.com/product/fF7G3C/toshiba-x300-4-tb-35-7200rpm-internal-hard-drive-hdwr440uzsva,$186.15 ,"
Toshiba
",HDWR440UZSVA,"
4 TB
","
$0.047
","
7200 RPM
","
256 MB
","
3.5",,,,
Western Digital easystore,/static/forever/img/no-image.png,https://pcpartpicker.com/product/sVjBD3/western-digital-easystore-480-gb-25-solid-state-drive-wdbagu4800anc-wrbb,,"
Western Digital
",WDBAGU4800ANC-WRBB,"
480 GB
","
$0.104
","
SSD
",N/A,"
2.5",,,,
Solidigm P41 Plus,//cdna.pcpartpicker.com/static/forever/images/product/237236fc3296d59e372d69a8404dfccb.256p.jpg,https://pcpartpicker.com/product/cFgrxr/solidigm-p41-plus-512-gb-m2-2230-pcie-40-x4-nvme-solid-state-drive-ssdpfpnu512gz01,,"
Solidigm
",SSDPFPNU512GZ01,"
512 GB
",N/A,"
SSD
",N/A,"
M.2-2230
","
M.2 PCIe 4.0 X4
",No,,
Samsung Spinpoint F1 DT,https://images-na.ssl-images-amazon.com/images/I/51UJ1DxcI7L.jpg,https://pcpartpicker.com/product/D6fp99/samsung-internal-hard-drive-hd642jj,$69.98 ,"
Samsung
",HD642JJ,"
640 GB
","
$0.109
","
7200 RPM
","
16 MB
","
3.5",,,,
Hitachi Deskstar 7K3000,https://images-na.ssl-images-amazon.com/images/I/51VwudoTpvL.jpg,https://pcpartpicker.com/product/rsTmP6/hitachi-internal-hard-drive-hds723030ala640,,"
Hitachi
",HDS723030ALA640,"
3 TB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,,,
Western Digital Green,/static/forever/img/no-image.png,https://pcpartpicker.com/product/dzqdnQ/western-digital-internal-hard-drive-wd10eavs,$81.00 ,"
Western Digital
",WD10EAVS,"
1 TB
","
$0.081
","
5400 RPM
","
64 MB
","
3.5",,,,
Western Digital WDBMMA0020HNC-NRSN,https://images-na.ssl-images-amazon.com/images/I/41o5jBaJcHL.jpg,https://pcpartpicker.com/product/WJ6BD3/western-digital-internal-hard-drive-wdbmma0020hncnrsn,$59.00 ,"
Western Digital
",WDBMMA0020HNC-NRSN,"
2 TB
","
$0.030
","
5400 RPM
","
64 MB
","
3.5",,,,
Toshiba DT01ACA,//cdna.pcpartpicker.com/static/forever/images/product/bfcdfaf477452a8dc667ee97cd13189f.256p.jpg,https://pcpartpicker.com/product/TfQypg/toshiba-internal-hard-drive-hdkpc09,,"
Toshiba
",HDKPC09,"
2 TB
",N/A,"
7200 RPM
","
64 MB
","
3.5",,,,
Transcend MTS600,//cdna.pcpartpicker.com/static/forever/images/product/42085fabb2d7df0ab657e36b3d874109.256p.jpg,https://pcpartpicker.com/product/GkkD4D/transcend-internal-hard-drive-ts256gmts600,,"
Transcend
",TS256GMTS600,"
256 GB
",N/A,"
SSD
",N/A,"
M.2-2260
","
M.2 SATA
",No,,
Seagate SkyHawk Surveillance,//cdna.pcpartpicker.com/static/forever/images/product/e19c47d3a4f333dea48be45ca452d7fd.256p.jpg,https://pcpartpicker.com/product/BCGxFT/seagate-skyhawk-surveillance-3-tb-35-5900rpm-internal-hard-drive-st3000vx009,,"
Seagate
",ST3000VX009,"
3 TB
",N/A,"
5900 RPM
","
256 MB
","
3.5",,,,
Mushkin Gamma,https://m.media-amazon.com/images/I/31cp25MypNS.jpg,https://pcpartpicker.com/product/nsvdnQ/mushkin-gamma-4-tb-m2-2280-nvme-solid-state-drive-mknssdga4tb-d8,$315.99 ,"
Mushkin
",MKNSSDGA4TB-D8,"
4 TB
","
$0.079
","
SSD
",N/A,"
M.2-2280
","
M.2 PCIe 4.0 X4
",No,,
Western Digital Purple,https://m.media-amazon.com/images/I/41eMELdFULL.jpg,https://pcpartpicker.com/product/4FgFf7/western-digital-purple-18-tb-35-7200rpm-internal-hard-drive-wd180purz,$408.00 ,"
Western Digital
",WD180PURZ,"
18 TB
","
$0.023
","
7200 RPM
","
512 MB
","
3.5",,,,
Seagate IronWolf Pro NAS,//cdna.pcpartpicker.com/static/forever/images/product/e352117b6f8a568f0bed5452b16d922e.256p.jpg,https://pcpartpicker.com/product/LZZXsY/seagate-ironwolf-pro-nas-6-tb-35-7200-rpm-internal-hard-drive-st6000nt001,$210.00 ,"
Seagate
",ST6000NT001,"
6 TB
","
$0.035
","
7200 RPM
","
256 MB
","
3.5",,,,
Western Digital Caviar Blue,/static/forever/img/no-image.png,https://pcpartpicker.com/product/9bYXsY/western-digital-internal-hard-drive-wd5000aalx,,"
Western Digital
",WD5000AALX,"
500 GB
",N/A,"
7200 RPM
","
32 MB
","
3.5",,,,
Western Digital Scorpio Black,https://m.media-amazon.com/images/I/51IzYxuTE3L.jpg,https://pcpartpicker.com/product/PRtCmG/western-digital-internal-hard-drive-wd2500bekt,$55.00 ,"
Western Digital
",WD2500BEKT,"
250 GB
","
$0.220
","
7200 RPM
","
16 MB
","
2.5",,,,
