Name,Image URL,Product URL,Price,Manufacturer,Part #,Speed,Form Factor,Modules,Price / GB,Color,First Word Latency,CAS Latency,Voltage,Timing,ECC / Registered,Heat Spreader,Specs Number
Kingston FURY Beast 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/315e07375f481e900ace3c889f1712ec.256p.jpg,https://pcpartpicker.com/product/VXwypg/kingston-fury-beast-64-gb-4-x-16-gb-ddr4-3200-cl16-memory-kf432c16bbk464,$169.95 ,"
Kingston
",KF432C16BBK4/64,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
4 x 16GB
","
$2.655
","
Black
","
10 ns
","
16
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
Corsair Vengeance LPX 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/e8501d7a632c714860d04635a9fb0300.256p.jpg,https://pcpartpicker.com/product/mwcMnQ/corsair-memory-cmk32gx4m2a2400c16,$69.98 ,"
Corsair
",CMK32GX4M2A2400C16,"
DDR4-2400
","
288-pin DIMM (DDR4)
","
2 x 16GB
","
$2.187
","
Black / Yellow
","
13.333 ns
","
16
","
1.2 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
Kingston FURY Beast RGB 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/a89902497003d206dc10492db178cc9a.256p.jpg,https://pcpartpicker.com/product/wjVmP6/kingston-fury-beast-rgb-8-gb-1-x-8-gb-ddr5-4800-cl38-memory-kf548c38bba-8,$44.61 ,"
Kingston
",KF548C38BBA-8,"
DDR5-4800
","
288-pin DIMM (DDR5)
","
1 x 8GB
","
$5.576
","
Black
","
15.833 ns
","
38
","
1.1 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
G.Skill Trident Z5 Neo 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/37bd3f985cbc5a2416495a81ef2b23c5.256p.jpg,https://pcpartpicker.com/product/dVjBD3/gskill-trident-z5-neo-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-f5-6000j3636f16gx2-tz5n,$112.99 ,"
G.Skill
",F5-6000J3636F16GX2-TZ5N,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$3.531
","
Black
","
12 ns
","
36
","
1.35 V
","
36-36-36-96
","
Non-ECC / Unbuffered
","
No
",13
Kingston ValueRAM 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/39a79c71c7c070ed7afe4197d7d341bc.256p.jpg,https://pcpartpicker.com/product/zjWfrH/kingston-valueram-8gb-1-x-8gb-ddr4-2400-memory-kvr24n17s88,$24.30 ,"
Kingston
",KVR24N17S8/8,"
DDR4-2400
","
288-pin DIMM (DDR4)
","
1 x 8GB
","
$3.038
","
Green
","
14.167 ns
","
17
","
1.2 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
Corsair Vengeance LPX 4 GB,//cdna.pcpartpicker.com/static/forever/images/product/6dfae63c89e50ebad8eea3d8292bc197.256p.jpg,https://pcpartpicker.com/product/JnnG3C/corsair-memory-cmk4gx4m1a2400c14,$19.98 ,"
Corsair
",CMK4GX4M1A2400C14,"
DDR4-2400
","
288-pin DIMM (DDR4)
","
1 x 4GB
","
$4.995
","
Black / Yellow
","
12.5 ns
","
15
","
1.2 V
","
15-15-15-36
","
Non-ECC / Unbuffered
","
Yes
",13
V-Color Prism Pro 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/31e1f2e233b76af0bbc5cd319ab9979e.256p.jpg,https://pcpartpicker.com/product/3p6p99/v-color-prism-pro-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-tl8g36818d-e6prkwk,$45.99 ,"
V-Color
",TL8G36818D-E6PRKWK,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$2.874
","
Black
","
10 ns
","
18
","
1.35 V
","
18-22-22-42
","
Non-ECC / Unbuffered
","
Yes
",13
Patriot Viper Steel 16 GB,https://m.media-amazon.com/images/I/51rypl+NdmL.jpg,https://pcpartpicker.com/product/FkZ9TW/patriot-viper-steel-16-gb-2-x-8-gb-ddr4-4000-cl16-memory-pvs416g400c6k,$118.35 ,"
Patriot
",PVS416G400C6K,"
DDR4-4000
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$7.397
","
Gray / Black
","
8 ns
","
16
","
1.45 V
","
16-16-16-36
","
Non-ECC / Unbuffered
","
Yes
",13
Patriot Viper Venom 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/f872f449bc8dd16bdc142f80e9df1d88.256p.jpg,https://pcpartpicker.com/product/sN9wrH/patriot-viper-venom-64-gb-2-x-32-gb-ddr5-5200-cl40-memory-pvv564g520c40k,$159.99 ,"
Patriot
",PVV564G520C40K,"
DDR5-5200
","
288-pin DIMM (DDR5)
","
2 x 32GB
","
$2.500
","
Black / White
","
15.385 ns
","
40
","
1.35 V
","
40-40-40-76
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Trident Z Neo 16 GB,https://m.media-amazon.com/images/I/41K8kxboupL.jpg,https://pcpartpicker.com/product/YYdrxr/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3800-cl14-memory-f4-3800c14d-16gtzn,$699.99 ,"
G.Skill
",F4-3800C14D-16GTZN,"
DDR4-3800
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$43.749
","
Black / Silver
","
7.368 ns
","
14
","
1.5 V
","
14-16-16-36
","
Non-ECC / Unbuffered
","
Yes
",13
ADATA XPG LANCER RGB 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/7b841886c219f02c2d37ead97e0213f5.256p.jpg,https://pcpartpicker.com/product/wkytt6/adata-xpg-lancer-rgb-32-gb-2-x-16-gb-ddr5-6000-cl40-memory-ax5u6000c4016g-dclarbk,$128.72 ,"
ADATA
",AX5U6000C4016G-DCLARBK,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$4.022
","
Black
","
13.333 ns
","
40
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
Patriot Viper Steel 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/a6d150a1a9e9ad94874551eee42573e4.256p.jpg,https://pcpartpicker.com/product/vVVD4D/patriot-viper-steel-16-gb-2-x-8-gb-ddr4-4400-cl19-memory-pvs416g440c9k,,"
Patriot
",PVS416G440C9K,"
DDR4-4400
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Silver / Black
","
8.636 ns
","
19
","
1.45 V
","
19-19-19-39
","
Non-ECC / Unbuffered
","
Yes
",12
Corsair ValueSelect 16 GB,https://images-eu.ssl-images-amazon.com/images/I/41r5TrbxzbL.jpg,https://pcpartpicker.com/product/vv448d/corsair-valueselect-16gb-1-x-16gb-ddr4-2666-memory-cmv16gx4m1a2666c18,$49.98 ,"
Corsair
",CMV16GX4M1A2666C18,"
DDR4-2666
","
288-pin DIMM (DDR4)
","
1 x 16GB
","
$3.124
","
Black
","
13.503 ns
","
18
","
1.2 V
","
18-18-18-43
","
Non-ECC / Unbuffered
","
Yes
",13
Patriot Signature Line 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/5097466ef8f8af80d8df345617f4cf8d.256p.jpg,https://pcpartpicker.com/product/8nbCmG/patriot-signature-line-8-gb-1-x-8-gb-ddr4-2666-cl19-memory-psd48g266681,$17.48 ,"
Patriot
",PSD48G266681,"
DDR4-2666
","
288-pin DIMM (DDR4)
","
1 x 8GB
","
$2.185
","
Green
","
14.254 ns
","
19
","
1.2 V
","
19-19-19-43
","
Non-ECC / Unbuffered
","
No
",13
Crucial Ballistix Sport LT 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/f7393a4016ac51efa7f9163e1cd49151.256p.jpg,https://pcpartpicker.com/product/YqBTwP/crucial-ballistix-sport-lt-16gb-2-x-8gb-ddr4-2400-memory-bls2k8g4d240fsbk,,"
Crucial
",BLS2K8G4D240FSBK,"
DDR4-2400
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Gray
","
13.333 ns
","
16
","
1.2 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",11
G.Skill Ripjaws S5 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/7902c604d247c014506e242bfab61c55.256p.jpg,https://pcpartpicker.com/product/9MWzK8/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-rs5w,$107.99 ,"
G.Skill
",F5-6000J3238F16GX2-RS5W,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$3.375
","
White
","
10.667 ns
","
32
","
1.35 V
","
32-38-38-96
","
Non-ECC / Unbuffered
","
Yes
",13
Kingston FURY Beast 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/2abc3d74e6f27567931bcae83bec53a4.256p.jpg,https://pcpartpicker.com/product/gs92FT/kingston-fury-beast-16-gb-1-x-16-gb-ddr5-5600-cl36-memory-kf556c36bbe-16,$67.47 ,"
Kingston
",KF556C36BBE-16,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
1 x 16GB
","
$4.217
","
Black
","
12.857 ns
","
36
","
1.25 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
Crucial CT32G52C42U5 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/4dd4838a52e81eaa083a4603f673499a.256p.jpg,https://pcpartpicker.com/product/vhD7YJ/crucial-ct32g52c42u5-32-gb-1-x-32-gb-ddr5-5200-cl42-memory-ct32g52c42u5,$89.99 ,"
Crucial
",CT32G52C42U5,"
DDR5-5200
","
288-pin DIMM (DDR5)
","
1 x 32GB
","
$2.812
","
Black
","
16.154 ns
","
42
","
1.1 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
Corsair Vengeance RGB Pro 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/44b19f42abbb36875dadb379708ff73f.256p.jpg,https://pcpartpicker.com/product/9jsnTW/corsair-vengeance-rgb-pro-64-gb-4-x-16-gb-ddr4-3200-memory-cmw64gx4m4e3200c16,$194.99 ,"
Corsair
",CMW64GX4M4E3200C16,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
4 x 16GB
","
$3.047
","
Black
","
10 ns
","
16
","
1.35 V
","
16-20-20-38
","
Non-ECC / Unbuffered
","
Yes
",13
Kingston KVR21R15D4K4/64 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/fac0715f6ed3f6a48dc1137d8b9c6605.256p.jpg,https://pcpartpicker.com/product/ZG38TW/kingston-memory-kvr21r15d4k464,$129.46 ,"
Kingston
",KVR21R15D4K4/64,"
DDR4-2133
","
288-pin DIMM (DDR4)
","
4 x 16GB
","
$2.023
","
Black / Green
","
14.065 ns
","
15
","
1.2 V
",N/A,"
ECC / Registered
","
No
",12
Kingston HyperX Fury 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/8145980461eceeb36aa2a5823b26e11d.256p.jpg,https://pcpartpicker.com/product/ssR48d/kingston-memory-hx316c10frk28,,"
Kingston
",HX316C10FRK2/8,"
DDR3-1600
","
240-pin DIMM (DDR3)
","
2 x 4GB
",N/A,"
Red / Silver
","
12.5 ns
","
10
","
1.5 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",11
Kingston HyperX Fury 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/0d8c59df6d1abf16753bc5404c0922c4.256p.jpg,https://pcpartpicker.com/product/dstKHx/kingston-hyperx-fury-16-gb-1-x-16-gb-ddr4-3200-memory-hx432c16fb316,,"
Kingston
",HX432C16FB3/16,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
1 x 16GB
",N/A,"
Black
","
10 ns
","
16
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",11
TEAMGROUP Elite Plus 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/9af705a435329f3e99ecbb2801e23c37.256p.jpg,https://pcpartpicker.com/product/TtWJ7P/teamgroup-elite-plus-16-gb-2-x-8-gb-ddr4-3200-cl22-memory-tpd416g3200hc22dc01,,"
TEAMGROUP
",TPD416G3200HC22DC01,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Black / Gold
","
13.75 ns
","
22
","
1.2 V
","
22-22-22-52
","
Non-ECC / Unbuffered
","
Yes
",12
G.Skill TridentZ RGB  32 GB,//cdna.pcpartpicker.com/static/forever/images/product/2637920ac8df794b51ce1e43673ad055.256p.jpg,https://pcpartpicker.com/product/RhKKHx/gskill-tridentz-rgb-32-gb-2-x-16-gb-ddr4-4600-cl19-memory-f4-4600c19d-32gtzr,$149.99 ,"
G.Skill
",F4-4600C19D-32GTZR,"
DDR4-4600
","
288-pin DIMM (DDR4)
","
2 x 16GB
","
$4.687
","
Black
","
8.261 ns
","
19
","
1.5 V
","
19-26-26-46
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Ripjaws S5 48 GB,//cdna.pcpartpicker.com/static/forever/images/product/e79ecc7a9e98cb30f9316ed7dac0858b.256p.jpg,https://pcpartpicker.com/product/vCdG3C/gskill-ripjaws-s5-48-gb-2-x-24-gb-ddr5-5600-cl40-memory-f5-5600j4040d24gx2-rs5k,$139.99 ,"
G.Skill
",F5-5600J4040D24GX2-RS5K,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
2 x 24GB
","
$2.916
","
Black
","
14.286 ns
","
40
","
1.25 V
","
40-40-40-89
","
Non-ECC / Unbuffered
","
Yes
",13
Kingston ValueRAM 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/776874ab311bf4b9d2dfde56e600ceab.256p.jpg,https://pcpartpicker.com/product/fmCZxr/kingston-valueram-16-gb-1-x-16-gb-ddr5-4800-cl40-memory-kvr48u40bs8-16,$60.20 ,"
Kingston
",KVR48U40BS8-16,"
DDR5-4800
","
288-pin DIMM (DDR5)
","
1 x 16GB
","
$3.763
","
Green
","
16.667 ns
","
40
","
1.1 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
Corsair Vengeance LED 64 GB,//cdna.pcpartpicker.com/static/forever/images/product/79576225fb95545522618c2a6cb02048.256p.jpg,https://pcpartpicker.com/product/YC8H99/corsair-vengeance-led-64gb-4-x-16gb-ddr4-3200-memory-cmu64gx4m4c3200c16b,$846.36 ,"
Corsair
",CMU64GX4M4C3200C16B,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
4 x 16GB
","
$13.224
","
Black / Blue
","
10 ns
","
16
","
1.35 V
","
16-18-18-36
","
Non-ECC / Unbuffered
","
Yes
",13
Addlink Spider X4 32 GB,https://m.media-amazon.com/images/I/31Qx-My7C8L.jpg,https://pcpartpicker.com/product/ryzhP6/addlink-spider-x4-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-ag16gb32c16x4ubx2,$86.44 ,"
Addlink
",AG16GB32C16X4UBX2,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
2 x 16GB
","
$2.701
","
Black
","
10 ns
","
16
","
1.35 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
TEAMGROUP Xtreem 32 GB,https://m.media-amazon.com/images/I/412ogOFAXoL.jpg,https://pcpartpicker.com/product/8QbRsY/teamgroup-xtreem-32-gb-2-x-16-gb-ddr5-7600-cl36-memory-ffxd532g7600hc36fdc01,$179.99 ,"
TEAMGROUP
",FFXD532G7600HC36FDC01,"
DDR5-7600
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$5.625
","
Black
","
9.474 ns
","
36
","
1.4 V
",N/A,"
Non-ECC / Unbuffered
","
Yes
",12
Patriot Viper Steel 32 GB,https://m.media-amazon.com/images/I/41voPGvS+-L.jpg,https://pcpartpicker.com/product/PPLwrH/patriot-viper-steel-32-gb-1-x-32-gb-ddr4-3600-cl18-memory-pvs432g360c8,$63.99 ,"
Patriot
",PVS432G360C8,"
DDR4-3600
","
288-pin DIMM (DDR4)
","
1 x 32GB
","
$2.000
","
Gray
","
10 ns
","
18
","
1.35 V
","
18-20-20-40
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Value 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/8bd6ca4575dd0b40523a31db363d3259.256p.jpg,https://pcpartpicker.com/product/TrYLrH/gskill-value-8gb-1-x-8gb-ddr4-2666-memory-f4-2666c19s-8gnt,$21.12 ,"
G.Skill
",F4-2666C19S-8GNT,"
DDR4-2666
","
288-pin DIMM (DDR4)
","
1 x 8GB
","
$2.640
","
Black
","
14.254 ns
","
19
","
1.2 V
","
19-19-19-43
","
Non-ECC / Unbuffered
","
No
",13
Patriot Signature Premium 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/188ca8aa7060e38ebf19464564f3f8fb.256p.jpg,https://pcpartpicker.com/product/NQCD4D/patriot-signature-premium-8-gb-1-x-8-gb-ddr4-2400-memory-psp48g240081h1,$16.98 ,"
Patriot
",PSP48G240081H1,"
DDR4-2400
","
288-pin DIMM (DDR4)
","
1 x 8GB
","
$2.123
","
Black
","
14.167 ns
","
17
","
1.2 V
","
17-17-17-39
","
Non-ECC / Unbuffered
","
Yes
",13
Kingston ValueRAM 8 GB,//cdna.pcpartpicker.com/static/forever/images/product/48baeddbd4594c3177ff37acd0ec3bb5.256p.jpg,https://pcpartpicker.com/product/hqkH99/kingston-valueram-8-gb-1-x-8-gb-ddr5-4800-cl40-memory-kvr48u40bs6-8,$37.95 ,"
Kingston
",KVR48U40BS6-8,"
DDR5-4800
","
288-pin DIMM (DDR5)
","
1 x 8GB
","
$4.744
","
Green
","
16.667 ns
","
40
","
1.1 V
",N/A,"
Non-ECC / Unbuffered
","
No
",12
Neo Forza FAYE 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/5fbed9eb4dad57d048b4d24f6c98cf60.256p.jpg,https://pcpartpicker.com/product/srrRsY/neo-forza-faye-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-nmud480e82-3200dg20,,"
Neo Forza
",NMUD480E82-3200DG20,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
2 x 8GB
",N/A,"
Silver / Black
","
10 ns
","
16
","
1.35 V
","
16-18-18-36
","
Non-ECC / Unbuffered
","
Yes
",12
Neo Forza FAYE 32 GB,/static/forever/img/no-image.png,https://pcpartpicker.com/product/TNn9TW/neo-forza-faye-32-gb-2-x-16-gb-ddr4-5000-cl19-memory-nmud416f82-5000ig20,,"
Neo Forza
",NMUD416F82-5000IG20,"
DDR4-5000
","
288-pin DIMM (DDR4)
","
2 x 16GB
",N/A,"
Black / Silver
","
7.6 ns
","
19
","
1.6 V
","
19-26-26-46
","
Non-ECC / Unbuffered
","
Yes
",12
G.Skill Trident Z5 Neo 32 GB,//cdna.pcpartpicker.com/static/forever/images/product/37bd3f985cbc5a2416495a81ef2b23c5.256p.jpg,https://pcpartpicker.com/product/GT2WGX/gskill-trident-z5-neo-32-gb-2-x-16-gb-ddr5-5600-cl30-memory-f5-5600j3036d16gx2-tz5n,$109.99 ,"
G.Skill
",F5-5600J3036D16GX2-TZ5N,"
DDR5-5600
","
288-pin DIMM (DDR5)
","
2 x 16GB
","
$3.437
","
Black
","
10.714 ns
","
30
","
1.25 V
","
30-36-36-89
","
Non-ECC / Unbuffered
","
No
",13
TEAMGROUP T-Force Delta RGB 16 GB,//cdna.pcpartpicker.com/static/forever/images/product/05450ff0875884cf439a0cab97a3fd24.256p.jpg,https://pcpartpicker.com/product/3JRYcf/team-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-tf3d416g3200hc16fdc01,$52.54 ,"
TEAMGROUP
",TF3D416G3200HC16FDC01,"
DDR4-3200
","
288-pin DIMM (DDR4)
","
2 x 8GB
","
$3.284
","
Black
","
10 ns
","
16
","
1.35 V
","
16-20-20-40
","
Non-ECC / Unbuffered
","
Yes
",13
G.Skill Trident Z5 RGB 32 GB,https://m.media-amazon.com/images/I/31wn1YVVZgL.jpg,https://pcpartpicker.com/product/KZH7YJ/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl40-memory-f5-6000u4040e16gx2-tz5rk,,"
G.Skill
",F5-6000U4040E16GX2-TZ5RK,"
DDR5-6000
","
288-pin DIMM (DDR5)
","
2 x 16GB
",N/A,"
Black
","
13.333 ns
","
40
","
1.3 V
","
40-40-40-76
","
Non-ECC / Unbuffered
","
Yes
",12
