Name,Image URL,Product URL,Price,Manufacturer,Part #,Type,Color,Power Supply,Side Panel,Power Supply Shroud,Front Panel USB,Motherboard Form Factor,Maximum Video Card Length,Drive Bays,Expansion Slots,Dimensions,Volume,
Xigmatek Overtake,https://m.media-amazon.com/images/I/41X0ArOUaKL.jpg,https://pcpartpicker.com/product/W4jRsY/xigmatek-overtake-atx-full-tower-case-en43477,,Xigmatek,EN43477,ATX Full Tower,Black,None,Tempered Glass,Yes,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, EATX, Micro ATX, Mini ITX","380 mm / 14.961""","2 x Internal 3.5"", 2 x Internal 2.5""","9 x Full-Height, 2 x Full-Height via Riser","485 mm x 247 mm x 566 mm, 19.094"" x 9.724"" x 22.283""","67.804 L, 2.394 ft³",
Raidmax Quantum ATX-798WB,https://images-na.ssl-images-amazon.com/images/I/41N2-SZdIDL.jpg,https://pcpartpicker.com/product/NvyFf7/raidmax-case-atx798wb,,Raidmax,ATX-798WB,ATX Mid Tower,Black,None,Acrylic,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"3 x External 5.25"", 6 x Internal 3.5""",7 x Full-Height,"533 mm x 228 mm x 482 mm, 20.984"" x 8.976"" x 18.976""","58.575 L, 2.069 ft³",
Rosewill RS-MI-01,https://images-na.ssl-images-amazon.com/images/I/31i8NKBDVBL.jpg,https://pcpartpicker.com/product/XDH323/rosewill-case-rsmi01bk,,Rosewill,RS-MI-01 BK,Mini ITX Tower,Black,250 W,None,No,USB 2.0 Type-A,"Mini ITX, Thin Mini ITX","270 mm / 10.63""","1 x External 5.25"", 1 x External 3.5"", 1 x Internal 3.5""",1 x Full-Height,"330 mm x 220 mm x 129 mm, 12.992"" x 8.661"" x 5.079""","9.365 L, 0.331 ft³",
Silverstone RV01-BW,https://m.media-amazon.com/images/I/41KFKI04XYL.jpg,https://pcpartpicker.com/product/PMNp99/silverstone-case-rv01bw,,Silverstone,RV01-BW,ATX Full Tower,Black,None,Acrylic,No,USB 2.0 Type-A,"ATX, EATX, Micro ATX, Mini ITX","337 mm / 13.268""","5 x External 5.25"", 6 x Internal 3.5""",7 x Full-Height,"659 mm x 279 mm x 615 mm, 25.945"" x 10.984"" x 24.213""","113.075 L, 3.993 ft³",
Silverstone SG06-B,https://m.media-amazon.com/images/I/31bh+B8JcfL.jpg,https://pcpartpicker.com/product/CDg323/silverstone-case-sg06b,,Silverstone,"SG06-B, SST-SG06-B",Mini ITX Desktop,Black,300 W,None,No,USB 2.0 Type-A,"Mini ITX, Thin Mini ITX","254 mm / 10""","1 x External 5.25"" Slim, 1 x Internal 3.5"", 1 x Internal 2.5""",2 x Full-Height,"286 mm x 219 mm x 177 mm, 11.26"" x 8.622"" x 6.969""","11.086 L, 0.392 ft³",
Silverstone TJ08-B,https://images-na.ssl-images-amazon.com/images/I/31GxNl90rFL.jpg,https://pcpartpicker.com/product/MktCmG/silverstone-case-tj08b,,Silverstone,TJ08-B,MicroATX Mid Tower,Black,None,None,No,USB 2.0 Type-A,"Micro ATX, Mini ITX","299 mm / 11.772""","2 x External 5.25"", 2 x External 3.5"", 2 x Internal 3.5""",4 x Full-Height,"377 mm x 195 mm x 381 mm, 14.843"" x 7.677"" x 15""","28.009 L, 0.989 ft³",
Sunbeam AC9B-T,//cdna.pcpartpicker.com/static/forever/images/product/10f3459c2c4e87382c8fecbffd21159c.med.256p.jpg,https://pcpartpicker.com/product/9zckcf/sunbeam-case-ac9bt,,Sunbeam,AC9B-T,ATX Mid Tower,Clear,None,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"9 x External 5.25"", 1 x External 3.5"", 4 x Internal 3.5""",7 x Full-Height,"469 mm x 230 mm x 459 mm, 18.465"" x 9.055"" x 18.071""","49.512 L, 1.749 ft³",
Athenatech A3708BS.450,https://m.media-amazon.com/images/I/11TFZjXrFHL.jpg,https://pcpartpicker.com/product/gQW9TW/athenatech-case-a3708bs450,,Athenatech,A3708BS.450,HTPC,Black,450 W,None,No,USB 2.0 Type-A,"ATX, Flex ATX, Micro ATX, Mini ITX",,"2 x External 5.25"", 1 x External 3.5"", 3 x Internal 3.5""",7 x Full-Height,,,
Silverstone LC17-B,https://m.media-amazon.com/images/I/31mVFCriKSL.jpg,https://pcpartpicker.com/product/7MtCmG/silverstone-case-lc17b,,Silverstone,"LC17-B, SST-LC17-B",HTPC,Black,None,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX","241 mm / 9.488"" With Drive Cages, 330 mm / 12.992"" Without Drive Cages","2 x External 5.25"", 1 x External 3.5"", 6 x Internal 3.5""",7 x Full-Height,"170 mm x 426 mm x 426 mm, 6.693"" x 16.772"" x 16.772""","30.851 L, 1.089 ft³",
Silverstone LC20-B,https://images-na.ssl-images-amazon.com/images/I/31HnjxL24HL.jpg,https://pcpartpicker.com/product/2DH323/silverstone-case-lc20b,,Silverstone,LC20-B,HTPC,Black,None,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX","241 mm / 9.488"" With Drive Cages, 330 mm / 12.992"" Without Drive Cages","2 x External 5.25"", 1 x External 3.5"", 6 x Internal 3.5""",7 x Full-Height,"170 mm x 429 mm x 429 mm, 6.693"" x 16.89"" x 16.89""","31.287 L, 1.105 ft³",
Xion XON-160PCB,https://images-na.ssl-images-amazon.com/images/I/41tkk1zF6GL.jpg,https://pcpartpicker.com/product/nmTmP6/xion-case-xon160pcb,,Xion,XON-160PCB,ATX Mid Tower,Black / Silver,500 W,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"4 x External 5.25"", 2 x External 3.5"", 5 x Internal 3.5""",7 x Full-Height,,,
Lian Li LanCool PC-K57,https://m.media-amazon.com/images/I/41AmMAW1tfL.jpg,https://pcpartpicker.com/product/hPphP6/lian-li-case-pck57,,Lian Li,PC-K57,ATX Mid Tower,Black,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX, Thin Mini ITX","415 mm / 16.339""","3 x External 5.25"", 3 x Internal 3.5"", 2 x Internal 2.5""",8 x Full-Height,"489 mm x 210 mm x 459 mm, 19.252"" x 8.268"" x 18.071""","47.135 L, 1.665 ft³",
Cooler Master Elite 371,https://m.media-amazon.com/images/I/515La15+aBL.jpg,https://pcpartpicker.com/product/VZMFf7/cooler-master-case-rc371kka400,,Cooler Master,RC-371-KKA400,ATX Mid Tower,Black / Silver,400 W,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX","315 mm / 12.402""","3 x External 5.25"", 1 x External 3.5"", 5 x Internal 3.5""",7 x Full-Height,"481 mm x 190 mm x 424 mm, 18.937"" x 7.48"" x 16.693""","38.749 L, 1.368 ft³",
NZXT H2,https://m.media-amazon.com/images/I/41px6DXG1nL.jpg,https://pcpartpicker.com/product/LcDwrH/nzxt-case-h2001wt,,NZXT,"H2-001-WT, CS-NT-H2-W",ATX Mid Tower,White,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","250 mm / 9.843"" With Drive Cages, 310 mm / 12.205"" Without Drive Cages","3 x External 5.25"", 8 x Internal 3.5""",7 x Full-Height,"519 mm x 214 mm x 466 mm, 20.433"" x 8.425"" x 18.346""","51.757 L, 1.828 ft³",
Raidmax Atlas,https://images-na.ssl-images-amazon.com/images/I/41CMIO-b2EL.jpg,https://pcpartpicker.com/product/pDR48d/raidmax-case-atx295wbp,,Raidmax,ATX-295WBP,ATX Mid Tower,Black,500 W,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX",,"4 x External 5.25"", 1 x External 3.5"", 4 x Internal 3.5""",7 x Full-Height,"469 mm x 203 mm x 469 mm, 18.465"" x 7.992"" x 18.465""","44.652 L, 1.577 ft³",
Apevia X-Trooper-Jr,https://m.media-amazon.com/images/I/41fC2K44feL.jpg,https://pcpartpicker.com/product/MYDwrH/apevia-case-xtrpjrbk450,,Apevia,X-TRPJR-BK/450,ATX Mid Tower,Black,450 W,Acrylic,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"2 x External 5.25"", 1 x External 3.5"", 3 x Internal 3.5""",7 x Full-Height,"403 mm x 181 mm x 409 mm, 15.866"" x 7.126"" x 16.102""","29.834 L, 1.054 ft³",
Lian Li PC-A71F USB3.0,https://images-na.ssl-images-amazon.com/images/I/3143m%2BB3%2BvL.jpg,https://pcpartpicker.com/product/v9DwrH/lian-li-case-pca71fusb30,,Lian Li,PC-A71F USB3.0,ATX Mid Tower,Black,None,None,No,USB 3.2 Gen 1 Type-A,"ATX, EATX, Micro ATX, Mini ITX","390 mm / 15.354"" With Drive Cages, 530 mm / 20.866"" Without Drive Cages","5 x External 5.25"", 1 x External 3.5"", 10 x Internal 3.5""",7 x Full-Height,"614 mm x 218 mm x 594 mm, 24.173"" x 8.583"" x 23.386""","79.508 L, 2.808 ft³",
Lian Li PC-P80NB,https://m.media-amazon.com/images/I/41I3vYGPpvL.jpg,https://pcpartpicker.com/product/VXw323/lian-li-case-pcp80nb,,Lian Li,PC-P80NB,ATX Full Tower,Black,None,None,No,USB 3.2 Gen 1 Type-A,"ATX, EATX, HPTX, Micro ATX, Mini ITX, Thin Mini ITX","390 mm / 15.354""","3 x External 5.25"", 10 x Internal 3.5"", 2 x Internal 2.5""",11 x Full-Height,"610 mm x 219 mm x 632 mm, 24.016"" x 8.622"" x 24.882""","84.429 L, 2.982 ft³",
Logisys CS206BK,//cdna.pcpartpicker.com/static/forever/images/product/1a92873efe3f8af887ab01fa180ebfba.256p.jpg,https://pcpartpicker.com/product/HgMFf7/logisys-case-cs206bk,,Logisys,CS206BK,ATX Mid Tower,Black,480 W,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"4 x External 5.25"", 1 x External 3.5"", 5 x Internal 3.5""",7 x Full-Height,"381 mm x 180 mm x 420 mm, 15"" x 7.087"" x 16.535""","28.804 L, 1.017 ft³",
Raidmax ATX-298WY,https://m.media-amazon.com/images/I/41PkcGVvKeL.jpg,https://pcpartpicker.com/product/HmMFf7/raidmax-case-atx298wy,,Raidmax,ATX-298WY,ATX Mid Tower,Black / Yellow,None,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX",,"4 x External 5.25"", 1 x External 3.5"", 4 x Internal 3.5""",7 x Full-Height,"508 mm x 190 mm x 444 mm, 20"" x 7.48"" x 17.48""","42.855 L, 1.513 ft³",
Silverstone TJ11B-W,//cdna.pcpartpicker.com/static/forever/images/product/b47abf474857edbcad3844fb8e511a2b.256p.jpg,https://pcpartpicker.com/product/DYDwrH/silverstone-case-tj11bw,,Silverstone,"TJ11B-W, SST-TJ11B-W USB 3.0",ATX Full Tower,Black,None,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX, SSI CEB, XL ATX","314 mm / 12.362""","9 x External 5.25"", 6 x Internal 3.5"", 3 x Internal 2.5""",9 x Full-Height,"657 mm x 224 mm x 642 mm, 25.866"" x 8.819"" x 25.276""","94.482 L, 3.337 ft³",
Xion XON-180,https://images-na.ssl-images-amazon.com/images/I/41Z0WSbk3bL.jpg,https://pcpartpicker.com/product/G4Lypg/xion-case-xon180,,Xion,XON-180,ATX Mid Tower,Black,None,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"4 x External 5.25"", 1 x External 3.5"", 4 x Internal 3.5""",7 x Full-Height,"398 mm x 180 mm x 412 mm, 15.669"" x 7.087"" x 16.22""","29.516 L, 1.042 ft³",
Antec Solo II,//cdna.pcpartpicker.com/static/forever/images/product/d1fc05ec3e836173c9f1a70b042a808a.256p.jpg,https://pcpartpicker.com/product/cPrG3C/antec-case-soloii,,Antec,Solo II,ATX Mid Tower,Black,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX, Thin Mini ITX","381 mm / 15""","2 x External 5.25"", 3 x Internal 3.5"", 1 x Internal 2.5""",7 x Full-Height,"469 mm x 205 mm x 439 mm, 18.465"" x 8.071"" x 17.283""","42.208 L, 1.491 ft³",
NZXT Tempest 410 Elite,https://images-na.ssl-images-amazon.com/images/I/51Qg8Um%2BYxL.jpg,https://pcpartpicker.com/product/LKrG3C/nzxt-case-t410e001,,NZXT,"T410E-001, TEMPEST410ELITE, CSNZT410E",ATX Mid Tower,Black,None,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Flex ATX, Micro ATX, Mini ITX, Thin Mini ITX","250 mm / 9.843"" With Drive Cages, 310 mm / 12.205"" Without Drive Cages","3 x External 5.25"", 8 x Internal 3.5""",7 x Full-Height,"496 mm x 214 mm x 481 mm, 19.528"" x 8.425"" x 18.937""","51.055 L, 1.803 ft³",
NZXT Tempest 410,https://m.media-amazon.com/images/I/51VtY6sq49L.jpg,https://pcpartpicker.com/product/MKrG3C/nzxt-case-t410001,,NZXT,T410-001,ATX Mid Tower,Black,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Flex ATX, Micro ATX, Mini ITX, Thin Mini ITX","250 mm / 9.843"" With Drive Cages, 310 mm / 12.205"" Without Drive Cages","3 x External 5.25"", 8 x Internal 3.5""",7 x Full-Height,"496 mm x 214 mm x 481 mm, 19.528"" x 8.425"" x 18.937""","51.055 L, 1.803 ft³",
Apevia X-Telstar,//cdna.pcpartpicker.com/static/forever/images/product/bdc7bcd06cc07cc25ae90bc0fd34ea68.med.256p.jpg,https://pcpartpicker.com/product/QdR48d/apevia-case-xtelstarbk,,Apevia,X-TELSTAR-BK,ATX Full Tower,Black,None,Acrylic,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"5 x External 5.25"", 2 x External 3.5"", 5 x Internal 3.5""",7 x Full-Height,"482 mm x 203 mm x 539 mm, 18.976"" x 7.992"" x 21.22""","52.739 L, 1.862 ft³",
Sentey GS-6500,https://images-na.ssl-images-amazon.com/images/I/41WoQlSWaOL.jpg,https://pcpartpicker.com/product/9xBv6h/sentey-case-gs6500,,Sentey,GS-6500,ATX Full Tower,Black,None,None,No,USB 2.0 Type-A,"ATX, EATX, Micro ATX, Mini ITX",,"5 x External 5.25"", 5 x Internal 3.5""",7 x Full-Height,"549 mm x 214 mm x 519 mm, 21.614"" x 8.425"" x 20.433""","60.975 L, 2.153 ft³",
Sentey CS1-1398,https://m.media-amazon.com/images/I/41a+nCgUQRL.jpg,https://pcpartpicker.com/product/8hzv6h/sentey-case-cs11398,,Sentey,CS1-1398,ATX Mid Tower,Black,250 W,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX, Thin Mini ITX",,"3 x External 5.25"", 1 x External 3.5"", 2 x Internal 3.5""",7 x Full-Height,"379 mm x 179 mm x 410 mm, 14.921"" x 7.047"" x 16.142""","27.815 L, 0.982 ft³",
Sigma ATLANTIS,/static/forever/img/no-image.png,https://pcpartpicker.com/product/zfbp99/sigma-case-atlantisu,,Sigma,ATLANTIS-U,ATX Mid Tower,Blue,None,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"4 x External 5.25"", 2 x External 3.5"", 4 x Internal 3.5""",7 x Full-Height,"609 mm x 234 mm x 520 mm, 23.976"" x 9.213"" x 20.472""","74.103 L, 2.617 ft³",
Sigma ZEN-WAR,/static/forever/img/no-image.png,https://pcpartpicker.com/product/ntGkcf/sigma-case-zenwar,,Sigma,ZEN-WAR,ATX Mid Tower,Blue / Silver,None,Acrylic,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"5 x External 5.25"", 2 x External 3.5"", 3 x Internal 3.5""",7 x Full-Height,"609 mm x 234 mm x 520 mm, 23.976"" x 9.213"" x 20.472""","74.103 L, 2.617 ft³",
Sentey GS-6500R,//cdna.pcpartpicker.com/static/forever/images/product/26db60e0103576201d7826c4d4dcd441.med.256p.jpg,https://pcpartpicker.com/product/CvJwrH/sentey-case-gs6500r,,Sentey,GS-6500R,ATX Full Tower,Black / Red,None,None,No,USB 2.0 Type-A,"ATX, EATX, Micro ATX, Mini ITX",,"5 x External 5.25"", 5 x Internal 3.5""",7 x Full-Height,"549 mm x 214 mm x 519 mm, 21.614"" x 8.425"" x 20.433""","60.975 L, 2.153 ft³",
NZXT Switch 810,https://m.media-amazon.com/images/I/41MC0fWCsAL.jpg,https://pcpartpicker.com/product/pZMFf7/nzxt-case-casw810g1,,NZXT,"CA-SW810-G1, 8C-SWNL1-WWQ, CSNZSW810GM",ATX Full Tower,Black,None,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, EATX, Micro ATX, Mini ITX, Thin Mini ITX, XL ATX","285 mm / 11.22"" With Drive Cages, 375 mm / 14.764"" Without Drive Cages","4 x External 5.25"", 6 x Internal 3.5""",9 x Full-Height,"234 mm x 595 mm x 584 mm, 9.213"" x 23.425"" x 22.992""","81.31 L, 2.871 ft³",
BitFenix Raider,//cdna.pcpartpicker.com/static/forever/images/product/cd22a6ba991dd54e919a9ae35b535bf8.med.256p.jpg,https://pcpartpicker.com/product/yBK7YJ/bitfenix-case-bfcrdr300kkn1rp,,BitFenix,BFC-RDR-300-KKN1-RP,ATX Mid Tower,Black,None,None,No,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX, Thin Mini ITX","260 mm / 10.236"" With Drive Cages, 370 mm / 14.567"" Without Drive Cages","4 x External 5.25"", 6 x Internal 3.5""",7 x Full-Height,,,
Thermaltake Commander MS-I Epic Edition,https://m.media-amazon.com/images/I/41kD1KshTTL.jpg,https://pcpartpicker.com/product/RbJwrH/thermaltake-case-vn400a1w2nb,,Thermaltake,VN400A1W2N-B,ATX Mid Tower,Black / Red,None,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX","320 mm / 12.598""","3 x External 5.25"", 1 x External 3.5"", 5 x Internal 3.5""",7 x Full-Height,"485 mm x 203 mm x 426 mm, 19.094"" x 7.992"" x 16.772""","41.942 L, 1.481 ft³",
NZXT Phantom 410,//cdna.pcpartpicker.com/static/forever/images/product/b1d22799266bc6246d9b26284b00deac.256p.jpg,https://pcpartpicker.com/product/ms2kcf/nzxt-case-caph410w2,,NZXT,"CA-PH410-W2, CSNZP410W",ATX Mid Tower,White / Black,None,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX, Thin Mini ITX","230 mm / 9.055"" With Drive Cages, 305 mm / 12.008"" Without Drive Cages","3 x External 5.25"", 6 x Internal 3.5""",7 x Full-Height,"531 mm x 214 mm x 515 mm, 20.906"" x 8.425"" x 20.276""","58.522 L, 2.067 ft³",
BitFenix Shinobi XL,//cdna.pcpartpicker.com/static/forever/images/product/6cb60de17edcf9d880155124e1ae3eff.med.256p.jpg,https://pcpartpicker.com/product/CkphP6/bitfenix-case-bfcsnx500wwn1rp,,BitFenix,BFC-SNX-500-WWN1-RP,ATX Full Tower,White,None,None,No,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX, Thin Mini ITX, XL ATX","487 mm / 19.173""","5 x External 5.25"", 7 x Internal 3.5""",9 x Full-Height,"556 mm x 244 mm x 569 mm, 21.89"" x 9.606"" x 22.402""","77.193 L, 2.726 ft³",
Fractal Design Define R4,https://m.media-amazon.com/images/I/312HfGfSRjL.jpg,https://pcpartpicker.com/product/vvrG3C/fractal-design-case-fdcadefr4ti,,Fractal Design,FD-CA-DEF-R4-TI,ATX Mid Tower,Black / Gray,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX, Thin Mini ITX","295 mm / 11.614"" With Drive Cages, 430 mm / 16.929"" Without Drive Cages","2 x External 5.25"", 8 x Internal 3.5"", 2 x Internal 2.5""",7 x Full-Height,"522 mm x 231 mm x 464 mm, 20.551"" x 9.094"" x 18.268""","55.95 L, 1.976 ft³",
XClio 320,//cdna.pcpartpicker.com/static/forever/images/product/dfda5ca077573765074ed2db88c2b16a.med.256p.jpg,https://pcpartpicker.com/product/bMh9TW/xclio-case-320,,XClio,320,ATX Mid Tower,Black,None,None,No,USB 2.0 Type-A,"ATX, Flex ATX, Micro ATX, Mini ITX, Thin Mini ITX","340 mm / 13.386""","3 x External 5.25"", 8 x Internal 3.5""",7 x Full-Height,"508 mm x 195 mm x 441 mm, 20"" x 7.677"" x 17.362""","43.685 L, 1.543 ft³",
DIYPC Alpha-DB6,/static/forever/img/no-image.png,https://pcpartpicker.com/product/s4ckcf/diypc-case-alphadb6w,,DIYPC,Alpha-DB6-W,ATX Test Bench,White,None,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"1 x External 5.25"", 2 x External 3.5""",7 x Full-Height,"441 mm x 264 mm x 187 mm, 17.362"" x 10.394"" x 7.362""","21.771 L, 0.769 ft³",
Cooler Master Elite 120 Advanced,https://m.media-amazon.com/images/I/41DntjPl6WL.jpg,https://pcpartpicker.com/product/VrZQzy/cooler-master-case-rc120awwn1,,Cooler Master,RC-120A-WWN1,Mini ITX Tower,White,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","Mini ITX, Thin Mini ITX","343 mm / 13.504""","1 x External 5.25"", 3 x Internal 3.5""",2 x Full-Height,"239 mm x 206 mm x 400 mm, 9.409"" x 8.11"" x 15.748""","19.694 L, 0.695 ft³",
DIYPC Alpha-GT3,https://m.media-amazon.com/images/I/41wht-GVZfL.jpg,https://pcpartpicker.com/product/mTK7YJ/diypc-case-alphagt3,,DIYPC,Alpha-GT3,ATX Test Bench,Black,None,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"2 x External 5.25"", 3 x External 3.5"", 2 x External 2.5""",7 x Full-Height,"378 mm x 307 mm x 307 mm, 14.882"" x 12.087"" x 12.087""","35.626 L, 1.258 ft³",
Lian Li PC-Q02,https://m.media-amazon.com/images/I/41+nUaecCZL.jpg,https://pcpartpicker.com/product/9JK7YJ/lian-li-case-pcq02a,,Lian Li,PC-Q02A,Mini ITX Tower,Silver,300 W,None,No,USB 3.2 Gen 1 Type-A,"Mini ITX, Thin Mini ITX",,"1 x External 5.25"" Slim, 1 x Internal 3.5""",,"149 mm x 230 mm x 199 mm, 5.866"" x 9.055"" x 7.835""","6.82 L, 0.241 ft³",
Silverstone KL04B,https://m.media-amazon.com/images/I/41Ju-q2ivfL.jpg,https://pcpartpicker.com/product/D9g323/silverstone-case-sstkl04b,,Silverstone,"SST-KL04B, KL04B",ATX Mid Tower,Black,None,None,No,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX, SSI CEB","431 mm / 16.969""","4 x External 5.25"", 9 x Internal 3.5"", 6 x Internal 2.5""",8 x Full-Height,"214 mm x 488 mm x 499 mm, 8.425"" x 19.213"" x 19.646""","52.112 L, 1.84 ft³",
Cougar Challenger,https://m.media-amazon.com/images/I/41Z0ZQLSgPL.jpg,https://pcpartpicker.com/product/hHckcf/cougar-case-challengerb,,Cougar,Challenger-B,ATX Mid Tower,Black,None,Acrylic,No,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","300 mm / 11.811"" With Drive Cages, 410 mm / 16.142"" Without Drive Cages","3 x External 5.25"", 1 x External 3.5"", 7 x Internal 3.5""",7 x Full-Height,"267 mm x 514 mm x 522 mm, 10.512"" x 20.236"" x 20.551""","71.638 L, 2.53 ft³",
In Win K1 STANDARD,https://m.media-amazon.com/images/I/31vNFh9KKxL.jpg,https://pcpartpicker.com/product/Xcw323/inwin-case-k1standard,,In Win,K1 STANDARD,Mini ITX Desktop,Black,120 W,None,No,USB 2.0 Type-A,,,"1 x Internal 2.5""",,"444 mm x 45 mm x 236 mm, 17.48"" x 1.772"" x 9.291""","4.715 L, 0.167 ft³",
MSI Ravager,//cdna.pcpartpicker.com/static/forever/images/product/d0011c8e7c1a3678ef74176a57e32c2b.med.256p.jpg,https://pcpartpicker.com/product/ZhQypg/msi-case-in623,,MSI,IN-623,ATX Mid Tower,Black,None,None,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX",,"3 x External 5.25"", 6 x Internal 3.5""",7 x Full-Height,"204 mm x 459 mm x 430 mm, 8.031"" x 18.071"" x 16.929""","40.263 L, 1.422 ft³",
Diablotek PREDATOR,https://images-na.ssl-images-amazon.com/images/I/517Jz%2BRfAKL.jpg,https://pcpartpicker.com/product/KVV48d/diablotek-case-cpa8920,,Diablotek,CPA-8920,ATX Mid Tower,Black,None,None,No,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX","330 mm / 12.992""","3 x External 5.25"", 5 x Internal 3.5""",7 x Full-Height,"472 mm x 187 mm x 450 mm, 18.583"" x 7.362"" x 17.717""","39.719 L, 1.403 ft³",
In Win C583T.CQ450TBL,https://images-na.ssl-images-amazon.com/images/I/31P3DSLZVOL.jpg,https://pcpartpicker.com/product/m47wrH/inwin-case-c583tcq450tbl,,In Win,C583T.CQ450TBL,ATX Mid Tower,Black / Silver,450 W,None,No,USB 2.0 Type-A,"ATX, Micro ATX, Mini ITX",,"3 x External 5.25"", 2 x External 3.5"", 3 x Internal 3.5""",7 x Full-Height,"424 mm x 190 mm x 434 mm, 16.693"" x 7.48"" x 17.087""","34.963 L, 1.235 ft³",
Silverstone FT02B-USB3.0,https://m.media-amazon.com/images/I/31Ra5iPlrBL.jpg,https://pcpartpicker.com/product/v7V48d/silverstone-case-sstft02busb30,,Silverstone,"SST-FT02B-USB3.0, FT02B-USB3.0",ATX Mid Tower,Black,None,None,No,USB 3.2 Gen 1 Type-A,"ATX, Micro ATX, Mini ITX, SSI CEB","304 mm / 11.969"" With Drive Cages, 309 mm / 12.165"" Without Drive Cages","5 x External 5.25"", 5 x Internal 3.5"", 1 x Internal 2.5""",7 x Full-Height,"212 mm x 497 mm x 615 mm, 8.346"" x 19.567"" x 24.213""","64.799 L, 2.288 ft³",
Sentey GS-6050 II Halcon,//cdna.pcpartpicker.com/static/forever/images/product/1f9132c33e4a58512a3bf9c25207f1eb.med.256p.jpg,https://pcpartpicker.com/product/PyMFf7/sentey-case-gs6050iihalcon,,Sentey,GS-6050 II Halcon,ATX Mid Tower,Black,None,Acrylic,No,"USB 3.2 Gen 1 Type-A, USB 2.0 Type-A","ATX, Micro ATX, Mini ITX",,"3 x External 5.25"", 1 x External 3.5"", 4 x Internal 3.5""",7 x Full-Height,"484 mm x 189 mm x 465 mm, 19.055"" x 7.441"" x 18.307""","42.536 L, 1.502 ft³",
Silverstone SG06BB-450-USB3.0,https://m.media-amazon.com/images/I/31eXSrBGBPL.jpg,https://pcpartpicker.com/product/fcw323/silverstone-case-sg06bb450usb30,,Silverstone,"SG06BB-450-USB3.0, SST-SG06BB-450-USB3.0",Mini ITX Desktop,Black,450 W,None,No,USB 3.2 Gen 1 Type-A,"Mini ITX, Thin Mini ITX, Mini DTX","254 mm / 10""","1 x Internal 3.5"", 1 x Internal 2.5""",2 x Full-Height,"219 mm x 177 mm x 286 mm, 8.622"" x 6.969"" x 11.26""","11.086 L, 0.392 ft³",
